order_id,order_date_raw,order_timestamp_raw,store_id,product_id,channel_raw,payment_raw,quantity,unit_price_raw,discount_pct,shipping_days,rating,returned_raw,status_raw,customer_segment,promo_code,tags
ORD-0007932,"Sep 15, 2025",15/09/2025 10:55:12,S09,P072,Store,UPI,4,Rs.1713.62,15.0,3.0,3.6,No,Shipped,Regular,NONE,gift
ORD-0007933,2026-05-16,2026-05-16 20:30:20,S03,P035,Store,Card,4,INR 846.45,0.0,5.0,4.1,No,Completed,Regular,APPONLY,new|web
ORD-0007934,15/07/2026,15/07/2026 16:51:19,S10,P087,App,COD,5,957.46,25.0,5.0,4.8,No,Completed ,New,FESTIVE,sale|app
ORD-0007935,"Oct 05, 2025",2025-10-05 15:36:48,S11,P103,App,COD,1, 4437 ,0.0,7.0,3.9,No,Shipped,New,NONE,express
ORD-0007936,2026-06-05,05/06/2026 19:13:16,S16,P006,web,Card,1,Rs.3581.47,0.0,6.0,5.0,No,Completed,New,NONE,express
ORD-0007937,27/04/2026,2026-04-27 08:54:05,S18,P085,Store,COD,5,INR 179.82,5.0,5.0,4.3,No,Processing,Business,NONE,
ORD-0007938,"Feb 05, 2025",05/02/2025 15:45:52,S21,P115,web,COD,5,6496.22,0.0,7.0,3.2,No,Completed,Regular,SAVE5,express
ORD-0007939,2026-01-20,2026-01-20 16:00:54,S05,P068,Store,UPI,1, 581 ,5.0,2.0,5.0,No,Completed,Premium,FESTIVE,gift
ORD-0007940,17/01/2026,17/01/2026 21:05:53,S14,P030,Store,card,3,Rs.242.86,25.0,7.0,5.0,Y,Shipped,Premium,BULK10,gift
ORD-0007941,"Dec 03, 2025",2025-12-03 14:32:10,S15,P011,Store,UPI,2,INR 1034.03,5.0,7.0,,No,Completed,Regular,NONE,new|web
ORD-0007942,2026-04-24,24/04/2026 15:09:24,S23,P082,App, upi ,5,7044.94,5.0,5.0,4.7,No,Completed,Premium,APPONLY,express
ORD-0007943,06/07/2026,2026-07-06 19:12:17,S13,P013,Store,Card,4, 3731 ,30.0,3.0,4.7,Y,Shipped,Premium,NONE,express
ORD-0007944,"Dec 08, 2025",08/12/2025 11:47:15,S15,P097,Store,UPI,4,Rs.954.33,10.0,3.0,4.8,No,Completed,New,NONE,
ORD-0007945,2025-07-18,2025-07-18 08:58:55,S02,P096,App,UPI,4,INR 4716.01,25.0,0.0,,No,Completed,New,NONE,new|web
ORD-0007946,02/09/2026,02/09/2026 14:36:07,S09,P051,App,card,4,1951.47,0.0,3.0,3.5,No,Completed ,Business,NONE,new|web
ORD-0007947,"Aug 21, 2026",2026-08-21 16:32:36,S06,P074,Web,UPI,5, 5364 ,5.0,3.0,3.9,No,Processing,Regular,NONE,gift
ORD-0007948,2026-03-02,02/03/2026 14:49:42,S21,P053, APP, upi ,1,Rs.1877.81,0.0,2.0,3.9,Yes,Completed,Regular,SAVE5,
ORD-0007949,02/02/2026,2026-02-02 17:53:04,S03,P093,Web,COD,5,INR 1423.99,5.0,3.0,3.9,No,Completed,Premium,NONE,
ORD-0007950,"Mar 06, 2025",06/03/2025 11:33:52,S20,P006, APP,UPI,5,3070.26,0.0,4.0,,N,Processing,Regular,NONE,express
ORD-0007951,2025-09-07,2025-09-07 08:11:13,S23,P062,Store,UPI,2, 5024 ,0.0,5.0,4.0,No,Processing,Regular,NONE,new|web
ORD-0007952,03/05/2025,03/05/2025 19:01:24,S16,P049,App,Card,2,Rs.2349.53,0.0,3.0,3.3,No,Completed,Regular,APPONLY,gift
ORD-0007953,"Nov 16, 2025",2025-11-16 19:54:32,S05,P055, APP,COD,2,INR 1214.34,10.0,3.0,2.8,Yes,Shipped,Business,APPONLY,new|web
ORD-0007954,2026-05-28,28/05/2026 16:38:52,S04,P113,Store,Card,5,6135.26,0.0,,4.0,No,Completed ,New,NONE,
ORD-0007955,20/05/2025,2025-05-20 12:23:59,S10,P061,web,COD,4, 6278 ,25.0,,,No,Completed,New,APPONLY,
ORD-0007956,"Sep 10, 2026",10/09/2026 13:11:14,S01,P045,Web,Card,4,Rs.4298.74,10.0,9.0,4.9,No,Completed,New,APPONLY,new|web
ORD-0007957,2025-03-22,2025-03-22 14:42:24,S22,P084,Web,COD,3,INR 1041.64,0.0,6.0,2.4,No,Completed ,Premium,APPONLY,gift|express
ORD-0007958,02/03/2025,02/03/2025 13:54:36,S02,P108,App,UPI,3,4055.22,0.0,5.0,4.5,No,Completed ,Regular,NONE,sale|app
ORD-0007959,"Aug 28, 2026",2026-08-28 11:07:24,S19,P098,App,Card,4, 913 ,20.0,8.0,4.2,No,Completed,Regular,NONE,gift|express
ORD-0007960,2025-03-04,04/03/2025 13:12:04,S07,P085, APP,UPI,2,Rs.238.77,0.0,6.0,4.0,No,Completed,Regular,SAVE5,gift
ORD-0007961,01/04/2026,2026-04-01 12:10:46,S08,P110,STORE ,Wallet,1,INR 803.72,5.0,1.0,,No,Completed,Premium,NONE,express
ORD-0007962,"Apr 19, 2026",19/04/2026 14:16:33,S06,P107,Store, upi ,2,269.26,0.0,4.0,4.7,No,CANCELLED,Premium,APPONLY,gift
ORD-0007963,2025-07-24,2025-07-24 13:15:07,S09,P026,Store, upi ,3, 2020 ,0.0,5.0,4.1,No,Completed,Regular,NONE,
ORD-0007964,09/02/2025,09/02/2025 15:23:38,S15,P024,Store,Card,2,Rs.3809.56,15.0,0.0,,No,Completed,Premium,FESTIVE,sale|app
ORD-0007965,"Jul 11, 2025",2025-07-11 19:17:54,S23,P055,Store,card,2,INR 1174.23,0.0,4.0,2.6,No,Completed,Premium,FESTIVE,new|web
ORD-0007966,2025-02-12,12/02/2025 12:37:38,S11,P081,Store,UPI,3,5427.61,5.0,4.0,2.1,No,Completed,New,NONE,bulk|priority
ORD-0007967,21/02/2026,2026-02-21 08:48:28,S13,P113,App,Wallet,4, 6244 ,5.0,4.0,,No,Completed,New,BULK10,gift
ORD-0007968,"Jul 06, 2026",06/07/2026 19:27:46,S01,P012,Web,card,3,Rs.5181.42,15.0,4.0,1.7,No,Completed,Regular,NONE,
ORD-0007969,2026-09-11,2026-09-11 10:36:16,S09,P106,Web,Card,1,INR 5856.95,10.0,5.0,3.7,N,Completed,Regular,NONE,
ORD-0007970,12/05/2026,12/05/2026 20:59:05,S21,P059,Web,card,2,5525.08,30.0,7.0,2.3,Yes,Processing,Premium,NONE,express
ORD-0007971,"Apr 26, 2026",2026-04-26 15:24:29,S01,P078,Store,UPI,5, 5306 ,15.0,2.0,3.3,No,Completed,New,FESTIVE,sale|app
ORD-0007972,2026-07-01,01/07/2026 15:19:16,S15,P087,Store,UPI,4,Rs.1042.09,15.0,7.0,4.3,No,Completed,Regular,FESTIVE,
ORD-0007973,23/04/2026,2026-04-23 13:43:29,S05,P026,web,Card,2,INR 1753.18,5.0,3.0,4.4,No,Shipped,New,NONE,sale|app
ORD-0007974,"Feb 08, 2026",08/02/2026 17:57:41,S10,P020,App,UPI,1,623.75,25.0,4.0,4.4,No,Completed,New,NONE,
ORD-0007975,2026-09-10,2026-09-10 17:08:50,S12,P042,Web,UPI,1, 5930 ,0.0,7.0,,No,Completed,New,NONE,express
ORD-0007976,19/07/2025,19/07/2025 21:01:35,S10,P116, APP,Wallet,2,Rs.5392.93,10.0,6.0,3.5,No,Completed,Regular,NONE,express
ORD-0007977,"Sep 13, 2025",2025-09-13 08:13:36,S13,P088,App,UPI,5,INR 4614.21,30.0,4.0,4.5,No,Completed,New,FESTIVE,
ORD-0007978,2026-07-16,16/07/2026 10:41:56,S03,P057,Store,UPI,4,2934.50,0.0,4.0,3.6,N,Completed,Regular,NONE,bulk|priority
ORD-0007979,12/07/2025,2025-07-12 11:53:54,S12,P091, APP,COD,5, 4606 ,10.0,5.0,5.0,No,Completed,Premium,NONE,
ORD-0007980,"Jul 05, 2025",05/07/2025 10:39:47,S13,P054,App,UPI,3,Rs.5528.93,0.0,4.0,4.3,No,Completed,New,NONE,gift|express
ORD-0007981,2025-04-05,2025-04-05 21:16:54,S09,P011,Store,COD,2,INR 1256.25,20.0,4.0,3.0,No,Completed,New,APPONLY,gift
ORD-0007982,20/06/2025,20/06/2025 09:00:28,S24,P107,Store,UPI,5,256.87,10.0,1.0,,No,Completed,Premium,NONE,
ORD-0007983,"Jan 04, 2026",2026-01-04 09:41:46,S19,P100,web,Card,5, 2900 ,20.0,5.0,,No,Completed ,Regular,NONE,sale|app
ORD-0007984,2026-07-04,04/07/2026 14:11:32,S13,P104, APP,UPI,2,Rs.6081.68,10.0,5.0,3.7,No,Processing,New,APPONLY,
ORD-0007985,26/03/2025,2025-03-26 11:41:36,S03,P074,STORE ,Wallet,1,INR 4858.77,10.0,5.0,3.1,Y,Cancelled,New,NONE,express
ORD-0007986,"Feb 27, 2026",27/02/2026 12:38:39,S01,P111,Web,COD,4,1033.80,5.0,,4.9,No,Completed,New,SAVE5,
ORD-0007987,2026-04-21,2026-04-21 16:27:04,S14,P115,Web,UPI,3, 6449 ,5.0,6.0,3.2,N,Completed,New,NONE,gift|express
ORD-0007988,10/07/2026,10/07/2026 15:50:00,S15,P081,Web,COD,2,Rs.4943.62,25.0,,5.0,No,Completed,Regular,SAVE5,
ORD-0007989,"Apr 11, 2026",2026-04-11 20:05:57,S02,P092, APP, upi ,4,INR 4025.21,10.0,1.0,4.5,Yes,Completed,Premium,FESTIVE,express
ORD-0007990,2025-04-07,07/04/2025 14:18:21,S01,P080,App,Card,2,2338.75,0.0,5.0,,N,Completed,Premium,NONE,
ORD-0007991,31/10/2025,2025-10-31 21:07:03,S21,P045,App,Card,4, 3757 ,0.0,6.0,,No,Shipped,Regular,APPONLY,express
ORD-0007992,"Aug 14, 2026",14/08/2026 10:39:07,S22,P028,Web,Card,4,Rs.3086.59,10.0,5.0,,No,Completed,New,NONE,
ORD-0007993,2026-07-18,2026-07-18 10:43:02,S01,P078,Web,Card,1,INR 5689.07,15.0,2.0,4.1,Y,Completed ,New,NONE,sale|app
ORD-0007994,15/01/2026,15/01/2026 13:28:14,S13,P090,Web,Wallet,1,3219.66,10.0,3.0,5.0,No,Shipped,Premium,NONE,
ORD-0007995,"Aug 21, 2026",2026-08-21 09:38:43,S14,P092, APP,Card,2, 3234 ,0.0,,2.9,No,Shipped,Regular,NONE,sale|app
ORD-0007996,2026-02-19,19/02/2026 08:24:49,S17,P075,Web,UPI,2,Rs.977.55,10.0,6.0,,No,Completed,Regular,FESTIVE,new|web
ORD-0007997,10/02/2025,2025-02-10 13:11:03,S08,P085,App,Card,1,INR 239.19,20.0,6.0,4.1,No,Completed,New,NONE,
ORD-0007998,"Jul 21, 2026",21/07/2026 15:31:32,S21,P042,Web,Card,4,5784.84,5.0,4.0,2.0,No,Processing,Premium,NONE,sale|app
ORD-0007999,2025-04-15,2025-04-15 11:53:39,S17,P003,Store,COD,4, 648 ,25.0,5.0,4.7,N,Completed,Business,NONE,gift
ORD-0008000,25/08/2025,25/08/2025 11:47:51,S19,P116,Store,COD,3,Rs.4736.43,10.0,4.0,,No,Completed,Regular,NONE,gift|express
ORD-0008001,"May 28, 2025",2025-05-28 09:21:54,S12,P021,Web,COD,2,INR 3742.98,5.0,4.0,4.8,No,Completed ,New,BULK10,bulk|priority
ORD-0008002,2026-03-23,23/03/2026 09:34:53,S14,P059,Web,card,4,5995.34,10.0,5.0,4.2,No,Cancelled,Business,SAVE5,
ORD-0008003,19/01/2025,2025-01-19 20:21:43,S23,P109,App,UPI,5, 4051 ,15.0,2.0,3.7,No,Shipped,Premium,SAVE5,
ORD-0008004,"Feb 02, 2026",02/02/2026 08:55:48,S10,P087,App,Card,3,Rs.1021.70,0.0,5.0,4.8,Y,Cancelled,New,NONE,express
ORD-0008005,2026-06-20,2026-06-20 17:50:44,S10,P111,STORE ,UPI,1,INR 1120.73,10.0,6.0,,N,Completed,Regular,APPONLY,new|web
ORD-0008006,04/05/2026,04/05/2026 18:00:45,S23,P080,Web,Card,1,1752.39,15.0,2.0,5.0,No,Shipped,Regular,BULK10,new|web
ORD-0008007,"Jul 10, 2025",2025-07-10 10:50:54,S09,P001,Web,Card,4, 4225 ,10.0,3.0,3.8,No,Cancelled,Regular,NONE,sale|app
ORD-0008008,2026-07-11,11/07/2026 11:27:09,S01,P002,web,UPI,1,Rs.3962.73,10.0,0.0,2.8,No,Completed,New,NONE,
ORD-0008009,13/08/2025,2025-08-13 13:08:05,S15,P096,Store,Card,3,INR 4197.90,0.0,8.0,4.3,Yes,Completed,New,BULK10,gift|express
ORD-0008010,"Feb 26, 2026",26/02/2026 17:13:16,S10,P055,App,UPI,5,1361.58,30.0,9.0,5.0,No,Completed ,Premium,FESTIVE,new|web
ORD-0008011,2025-11-11,2025-11-11 08:30:57,S01,P064,STORE ,COD,2, 2194 ,0.0,6.0,4.4,No,Completed,Regular,APPONLY,bulk|priority
ORD-0008012,11/02/2025,11/02/2025 19:25:42,S12,P073,App,UPI,1,Rs.855.63,0.0,4.0,,Yes,CANCELLED,Regular,NONE,sale|app
ORD-0008013,"Jan 02, 2025",2025-01-02 12:46:28,S14,P067, APP,UPI,3,INR 2877.65,0.0,5.0,3.3,N,Completed,Regular,FESTIVE,express
ORD-0008014,2025-04-24,24/04/2025 14:59:18,S21,P120,Store,Card,1,785.44,15.0,2.0,3.7,No,Shipped,Premium,NONE,gift|express
ORD-0008015,03/08/2026,2026-08-03 20:44:11,S09,P005,STORE ,UPI,3, 354 ,10.0,2.0,4.0,N,Completed,Regular,SAVE5,
ORD-0008016,"Aug 15, 2026",15/08/2026 09:51:22,S04,P019,web,Card,4,Rs.5476.82,20.0,6.0,4.6,No,Completed,New,NONE,express
ORD-0008017,2025-09-12,2025-09-12 21:15:57,S10,P011,web,COD,5,INR 1055.13,5.0,4.0,3.9,N,Processing,Premium,NONE,
ORD-0008018,24/08/2026,24/08/2026 16:36:56,S17,P082,Web,Card,5,6341.19,0.0,7.0,3.6,Yes,Completed,Regular,SAVE5,sale|app
ORD-0008019,"Jan 31, 2025",2025-01-31 13:58:58,S13,P063,App,Card,4, 3036 ,5.0,3.0,3.9,No,Completed,New,NONE,gift
ORD-0008020,2026-08-23,23/08/2026 09:00:42,S17,P053,App,card,4,Rs.1596.55,0.0,5.0,5.0,No,Completed,Regular,FESTIVE,
ORD-0008021,24/05/2025,2025-05-24 08:56:35,S03,P108,STORE ,UPI,2,INR 3833.82,0.0,4.0,,No,Completed,Business,NONE,
ORD-0008022,"Jan 23, 2025",23/01/2025 19:26:06,S24,P057,App,UPI,2,2671.59,20.0,2.0,4.2,No,Completed,New,APPONLY,bulk|priority
ORD-0008023,2026-04-15,2026-04-15 13:37:35,S08,P101,Web,COD,4, 2171 ,10.0,4.0,4.1,No,Completed,Regular,NONE,
ORD-0008024,26/08/2025,26/08/2025 18:39:43,S21,P020,Store,UPI,4,Rs.535.69,0.0,7.0,1.8,No,Completed,Regular,NONE,express
ORD-0008025,"Jul 01, 2025",2025-07-01 19:39:25,S14,P041,Web,COD,1,INR 793.16,0.0,8.0,,No,CANCELLED,New,APPONLY,
ORD-0008026,2026-04-16,16/04/2026 13:37:47,S12,P064,App,UPI,3,2040.82,10.0,6.0,3.6,No,Shipped,New,NONE,
ORD-0008027,26/07/2025,2025-07-26 12:25:35,S24,P103,STORE ,UPI,5, 4263 ,10.0,5.0,5.0,N,Completed,Regular,NONE,bulk|priority
ORD-0008028,"Apr 12, 2026",12/04/2026 11:46:54,S03,P006,Web,Wallet,2,Rs.3157.20,25.0,6.0,4.9,No,Completed,Regular,NONE,gift|express
ORD-0008029,2025-05-02,2025-05-02 16:54:06,S24,P053,STORE ,COD,4,INR 1804.94,10.0,5.0,4.6,N,Processing,Regular,NONE,
ORD-0008030,23/02/2025,23/02/2025 17:56:41,S21,P050,Store,UPI,5,6405.73,20.0,2.0,3.2,No,Shipped,Premium,NONE,
ORD-0008031,"Jul 21, 2025",2025-07-21 12:53:20,S09,P094,App,Card,3, 5080 ,0.0,,4.8,N,Completed ,Regular,NONE,gift|express
ORD-0008032,2026-01-13,13/01/2026 15:56:05,S06,P049,App,UPI,3,Rs.2053.57,5.0,2.0,5.0,No,CANCELLED,New,NONE,
ORD-0008033,20/05/2025,2025-05-20 15:33:18,S09,P039,Store,card,2,INR 4913.87,0.0,0.0,3.9,No,Completed,Premium,NONE,gift
ORD-0008034,"Mar 30, 2025",30/03/2025 10:01:45,S19,P021,Web, upi ,5,3361.17,0.0,3.0,5.0,No,Processing,Regular,FESTIVE,new|web
ORD-0008035,2026-04-10,2026-04-10 15:21:11,S03,P090,web,card,4, 2756 ,30.0,2.0,4.2,No,Completed,Regular,BULK10,gift
ORD-0008036,02/11/2025,02/11/2025 18:37:39,S14,P120,App,COD,4,Rs.725.81,10.0,5.0,4.4,No,Completed,Premium,NONE,
ORD-0008037,"Sep 25, 2025",2025-09-25 21:28:12,,P093,App,Card,5,INR 1254.94,0.0,38.0,4.6,No,Shipped,Regular,NONE,sale|app
ORD-0008038,2025-05-29,29/05/2025 12:40:27,S02,P086,Store,card,4,1525.55,10.0,6.0,4.5,No,Completed,New,NONE,sale|app
ORD-0008039,11/01/2025,2025-01-11 11:20:08,S12,P067,Web,UPI,5, 2110 ,0.0,5.0,4.2,No,Completed,Business,NONE,gift|express
ORD-0008040,"Feb 02, 2025",02/02/2025 20:30:45,S01,P115,App,Card,1,Rs.6288.72,5.0,1.0,3.1,No,Completed,Premium,SAVE5,gift|express
ORD-0008041,2026-02-27,2026-02-27 20:52:52,S18,P028,App,COD,5,INR 3166.81,10.0,3.0,3.5,No,Completed,Premium,NONE,express
ORD-0008042,19/02/2025,19/02/2025 19:36:31,S04,P090,Web,card,4,3537.31,0.0,6.0,3.8,Yes,Completed,New,APPONLY,
ORD-0008043,"Jun 03, 2025",2025-06-03 12:41:23,S21,P033,App,Card,5, 959 ,10.0,5.0,4.0,No,Processing,New,NONE,gift
ORD-0008044,2026-07-19,19/07/2026 11:51:55,S07,P060,Store,UPI,4,Rs.5233.35,10.0,5.0,2.7,No,Completed,Regular,NONE,sale|app
ORD-0008045,02/08/2025,2025-08-02 16:44:56,S21,P015,Store,COD,4,INR 3772.17,10.0,5.0,,No,Completed,New,NONE,
ORD-0008046,"Apr 07, 2026",07/04/2026 11:34:55,S07,P074,Store,Card,4,5323.71,,2.0,2.8,No,Processing,New,FESTIVE,bulk|priority
ORD-0008047,2025-08-01,2025-08-01 18:46:46,S11,P052,web,UPI,5, 3583 ,15.0,4.0,4.5,Y,Shipped,Regular,FESTIVE,
ORD-0008048,01/08/2026,01/08/2026 13:34:13,S06,P021,Store,Card,4,Rs.3093.50,20.0,5.0,4.0,No,Completed,Premium,BULK10,new|web
ORD-0008049,"May 25, 2026",2026-05-25 12:34:09,S18,P094,Web,Card,3,INR 4545.12,0.0,3.0,4.4,No,Completed,New,NONE,
ORD-0008050,2025-10-19,19/10/2025 19:15:26,S21,P019,Store,UPI,5,4432.89,10.0,5.0,,No,CANCELLED,Business,BULK10,gift|express
ORD-0008051,01/03/2026,2026-03-01 12:58:34,S24,P088,STORE ,Card,5, 4781 ,5.0,6.0,4.1,No,Completed,New,NONE,
ORD-0008052,"Sep 14, 2025",14/09/2025 09:49:11,S13,P059,Web,UPI,4,Rs.5202.69,0.0,4.0,4.5,No,Completed,Regular,NONE,
ORD-0008053,2026-08-09,2026-08-09 19:07:08,S05,P117,Store,UPI,5,INR 2988.93,20.0,7.0,3.1,No,Completed,Regular,BULK10,
ORD-0008054,11/08/2025,11/08/2025 12:25:19,S03,P025,Store,card,5,3488.02,10.0,6.0,,Yes,Shipped,Regular,NONE,gift|express
ORD-0008055,"Jun 03, 2026",2026-06-03 17:10:21,S06,P065, APP,COD,5, 4794 ,0.0,5.0,5.0,No,Completed,Regular,SAVE5,sale|app
ORD-0008056,2026-01-18,18/01/2026 17:13:13,S03,P093,Store,UPI,2,Rs.1306.48,15.0,6.0,,No,Completed,New,NONE,sale|app
ORD-0008057,04/02/2026,2026-02-04 09:09:27,S10,P051,Store,Card,1,INR 2008.64,0.0,3.0,5.0,No,Shipped,New,NONE,gift|express
ORD-0008058,"Aug 06, 2025",06/08/2025 08:28:30,S15,P036,App,Card,2,4869.77,0.0,5.0,4.9,No,Shipped,Regular,SAVE5,
ORD-0008059,2026-06-01,2026-06-01 19:29:05,S19,P039,App,COD,2, 5380 ,0.0,7.0,2.9,Y,Shipped,Regular,FESTIVE,gift
ORD-0008060,08/04/2026,08/04/2026 08:46:00,S17,P011,Store,UPI,3,Rs.1130.37,5.0,3.0,4.3,No,Completed,Business,NONE,gift
ORD-0008061,"May 21, 2026",2026-05-21 12:38:02,S08,P106,Store,UPI,1,INR 6277.90,5.0,7.0,4.4,Y,Shipped,New,NONE,gift
ORD-0008062,2026-05-12,12/05/2026 18:40:47,S18,P071,App,Card,1,6026.05,25.0,6.0,,No,Completed ,Premium,SAVE5,gift|express
ORD-0008063,08/04/2025,2025-04-08 10:29:48,S01,P055,Store,Wallet,3, 1160 ,0.0,4.0,4.2,No,Completed,Business,FESTIVE,
ORD-0008064,"Jun 28, 2026",28/06/2026 15:18:09,S16,P067,App,UPI,3,Rs.2590.55,25.0,1.0,2.0,Yes,Shipped,Regular,FESTIVE,gift
ORD-0008065,2026-06-06,2026-06-06 09:37:56,S23,P003,Web,UPI,1,INR 674.93,5.0,7.0,3.5,N,Shipped,New,NONE,express
ORD-0008066,31/05/2025,31/05/2025 15:48:16,S16,P032,STORE ,COD,1,5338.17,5.0,6.0,,No,Completed,New,BULK10,
ORD-0008067,"Sep 01, 2026",2026-09-01 17:59:53,S20,P010, APP,card,2, 3540 ,25.0,3.0,5.0,No,Completed,Regular,SAVE5,
ORD-0008068,2025-11-23,23/11/2025 11:29:10,S19,P016,App,UPI,5,Rs.299.58,20.0,4.0,4.1,Yes,Completed,Business,FESTIVE,new|web
ORD-0008069,19/07/2025,2025-07-19 11:56:49,S03,P107,Store,UPI,3,INR 265.90,10.0,4.0,4.6,No,Completed,Business,NONE,new|web
ORD-0008070,"May 19, 2025",19/05/2025 15:26:21,S02,P076,Web,UPI,4,1319.90,5.0,0.0,4.2,No,Completed,Regular,BULK10,
ORD-0008071,2025-08-15,2025-08-15 19:04:46,S18,P006,App,Card,3, 3657 ,5.0,2.0,5.0,No,CANCELLED,Premium,NONE,
ORD-0008072,24/01/2025,24/01/2025 15:37:04,S16,P089,Web,Card,1,Rs.882.54,5.0,2.0,4.3,No,Completed,New,SAVE5,bulk|priority
ORD-0008073,"Mar 05, 2026",2026-03-05 17:49:34,S01,P083,Store,COD,2,INR 3681.87,10.0,4.0,3.8,No,Shipped,Regular,NONE,gift|express
ORD-0008074,2026-03-15,15/03/2026 13:47:51,S05,P023,App,UPI,3,5771.60,15.0,4.0,4.6,No,Shipped,Regular,NONE,bulk|priority
ORD-0008075,19/02/2026,2026-02-19 09:48:07,S06,P039,Web,card,3, 5151 ,25.0,-0.0,5.0,No,Completed,New,BULK10,gift
ORD-0008076,"Dec 07, 2025",07/12/2025 21:30:24,S05,P090,Web,COD,5,Rs.3374.92,5.0,3.0,2.7,No,Completed,Regular,FESTIVE,express
ORD-0008077,2025-08-13,2025-08-13 19:08:53,S01,P039,App,Card,3,INR 4658.28,0.0,5.0,2.1,No,Completed,New,APPONLY,sale|app
ORD-0008078,25/03/2026,25/03/2026 08:41:55,S19,P079,Web,UPI,5,1458.32,10.0,5.0,5.0,No,Shipped,Regular,BULK10,gift
ORD-0008079,"Jun 25, 2026",2026-06-25 11:51:30,S09,P052, APP,Card,3, 3339 ,0.0,2.0,4.1,N,Cancelled,Regular,NONE,express
ORD-0008080,2025-02-24,24/02/2025 13:48:02,S24,P093,Web,card,2,Rs.1314.25,10.0,,4.8,Yes,Shipped,Regular,NONE,
ORD-0008081,26/08/2025,2025-08-26 09:08:56,S08,P063,Web,COD,2,INR 2966.59,20.0,5.0,2.8,No,Shipped,Regular,NONE,express
ORD-0008082,"Sep 10, 2026",10/09/2026 20:00:10,S08,P008,App,UPI,3,1089.36,10.0,6.0,2.3,Yes,Completed,Premium,SAVE5,
ORD-0008083,2026-06-19,2026-06-19 10:25:24,S15,P077,STORE ,Card,4, 4152 ,5.0,4.0,3.9,Y,Cancelled,Regular,NONE,gift|express
ORD-0008084,09/09/2026,09/09/2026 10:53:50,S13,P116,Store,card,5,Rs.5998.60,0.0,4.0,2.8,No,Completed,Regular,NONE,sale|app
ORD-0008085,"Apr 24, 2025",2025-04-24 12:26:06,S04,P095,web,UPI,1,INR 4845.97,5.0,6.0,3.6,N,Shipped,Regular,NONE,
ORD-0008086,2025-10-16,16/10/2025 21:05:27,S17,P080,Store,UPI,2,1961.50,0.0,4.0,,No,Completed,Premium,BULK10,
ORD-0008087,22/03/2025,2025-03-22 11:09:37,S09,P014,App,Card,2, 2353 ,10.0,6.0,3.8,Yes,Shipped,Regular,NONE,
ORD-0008088,"Jun 21, 2026",21/06/2026 13:57:03,S23,P032,STORE ,Card,5,Rs.5760.62,15.0,7.0,,No,Completed,Regular,NONE,express
ORD-0008089,2025-11-18,2025-11-18 17:33:29,S01,P109,Store,Card,2,INR 4542.56,0.0,7.0,4.5,No,Completed,Regular,NONE,
ORD-0008090,01/06/2025,01/06/2025 10:11:02,S16,P106,Store,Wallet,5,6585.38,0.0,2.0,3.7,No,Completed ,Premium,APPONLY,bulk|priority
ORD-0008091,"Feb 26, 2025",2025-02-26 09:14:38,S03,P006, APP,UPI,4, 3897 ,30.0,4.0,2.9,No,Completed,Business,NONE,bulk|priority
ORD-0008092,2026-04-03,03/04/2026 09:18:53,S17,P070, WEB ,Card,3,Rs.1770.48,10.0,5.0,5.0,No,Completed,Regular,APPONLY,bulk|priority
ORD-0008093,19/05/2026,2026-05-19 10:34:12,S02,P099,STORE ,UPI,4,INR 6609.78,5.0,3.0,4.3,No,Completed,New,APPONLY,express
ORD-0008094,"Jun 30, 2026",30/06/2026 12:34:15,S07,P020, APP,COD,4,724.83,0.0,7.0,3.2,No,Completed,Regular,NONE,
ORD-0008095,2026-08-26,2026-08-26 21:10:07,S18,P115,Store,UPI,3, 6438 ,30.0,,5.0,Yes,Cancelled,Premium,SAVE5,sale|app
ORD-0008096,21/05/2026,21/05/2026 20:52:24,S09,P103,STORE ,Card,5,Rs.4176.79,5.0,6.0,4.2,No,Completed,New,NONE,sale|app
ORD-0008097,"May 03, 2026",2026-05-03 15:58:00,S08,P067,App,Card,3,INR 2425.87,15.0,3.0,5.0,No,Completed ,Business,NONE,
ORD-0008098,2026-05-19,19/05/2026 21:08:53,S22,P087,Web,COD,3,1021.91,15.0,3.0,2.3,Yes,Completed,Regular,NONE,
ORD-0008099,12/09/2026,2026-09-12 08:24:05,S05,P007,Store,UPI,4, 2329 ,30.0,5.0,5.0,No,Completed,Regular,NONE,express
ORD-0008100,"Oct 15, 2025",15/10/2025 15:53:40,S02,P034,Store,Card,5,Rs.3291.53,10.0,3.0,4.9,No,CANCELLED,Premium,NONE,express
ORD-0008101,2026-04-16,2026-04-16 14:13:19,S05,P015,STORE ,Card,5,INR 3548.59,10.0,3.0,,No,Completed,Business,NONE,gift
ORD-0008102,24/05/2026,24/05/2026 09:39:46,S14,P066,Store,Card,5,4517.51,0.0,4.0,2.8,No,Completed,New,SAVE5,gift
ORD-0008103,"Mar 14, 2025",2025-03-14 15:44:03,S13,P097,STORE ,Card,3, 782 ,20.0,8.0,3.8,Y,CANCELLED,Business,APPONLY,
ORD-0008104,2026-03-05,05/03/2026 14:23:28,S04,P048,STORE ,Wallet,3,Rs.5355.70,0.0,6.0,5.0,No,Completed,New,SAVE5,express
ORD-0008105,30/07/2025,2025-07-30 18:41:05,S06,P048,App,Card,3,INR 5018.66,15.0,3.0,2.9,No,Completed,Premium,NONE,gift
